time,EUR/USD,Bid,Ask,BidSize,AskSize
2025-05-22 20:55:42.242698+00:00,1.12798,1.12805,1500000,3000000
2025-05-22 20:55:46.070520+00:00,1.12798,1.12805,1500000,3000000
2025-05-22 20:55:49.274911+00:00,1.12799,1.12805,1500000,3000000
2025-05-22 20:55:52.882700+00:00,1.12799,1.12805,500000,3000000
