time,GBP/USD,Bid,Ask,BidSize,AskSize
2025-05-22 20:55:42.242698+00:00,1.34166,1.34175,5000000,None
2025-05-22 20:55:46.070520+00:00,1.34167,1.34175,5000000,1000000
2025-05-22 20:55:49.274911+00:00,1.34167,1.34175,4000000,2000000
2025-05-22 20:55:52.882700+00:00,1.34168,1.34175,2000000,2000000
